Station,Location,State,Temperature,DO,pH,Conductivity,BOD,Nitrate,Fecal_Coliform,Total_Coliform,Year,BOD_DO_Ratio,Temp_DO_Interaction,Pollution_Index,Risk_Score,Risk_Level
2870,RIVER THOUBAL AT SHONG KONG,MANIPUR,18.0,7.2,7.2,210.0,1.0,0.4,15.0,50.0,2023,0.13869625520110956,129.6,0.8975,3.05,Safe
2856,RIVER THOUBAL AT YAIRIPOK,MANIPUR,19.0,7.0,7.2,220.0,1.0,0.4,45.0,95.0,2023,0.14265335235378032,133.0,1.03,3.72,Safe
2871,RIVER THOUBAL KONG NEAR YAOLEN VILLAGE,MANIPUR,19.0,6.7,7.2,220.0,1.0,0.4,20.0,50.0,2023,0.14903129657228018,127.3,0.925,3.19,Safe
2853,RIVER THOUBAL ON MAPITHEL DAM,MANIPUR,19.0,7.1,7.3,150.0,1.0,0.4,15.0,55.0,2023,0.1406469760900141,134.9,0.785,2.44,Safe
2855,RIVER WANGJING AT HEIROK,MANIPUR,19.0,7.1,7.1,160.0,1.0,0.4,45.0,80.0,2023,0.1406469760900141,134.9,0.8875000000000001,3.0,Safe
2876,RIVER WANGJING AT WANGJING,MANIPUR,19.0,7.2,7.1,190.0,1.0,0.4,6.0,130.0,2023,0.13869625520110956,136.8,0.964,3.39,Safe
3357,"RIVER UMNGOT AT SMIT,",MEGHALAYA,8.0,6.7,6.6,36.0,1.0,0.4,10.0,350.0,2023,0.14903129657228018,53.6,0.992,3.53,Safe
3358,RIVER UMNGOT AT DAWKI,MEGHALAYA,13.0,7.3,6.9,35.0,1.0,0.4,2.0,23.0,2023,0.13679890560875513,94.89999999999999,0.48750000000000004,0.63,Safe
3375,RIVER LUNAR AT MYNDIHATI (TRIBUTARY OF LUKHA),MEGHALAYA,14.0,6.4,2.5,630.0,1.0,0.4,2.0,2.0,2023,0.15600624024961,89.60000000000001,1.646,6.35,Safe
3376,RIVER LUKHA AT SONAPUR,MEGHALAYA,14.0,6.8,6.8,143.0,1.0,0.4,2.0,70.0,2023,0.14684287812041116,95.2,0.7739999999999999,2.38,Safe
3384,RIVER BUGI AT DALU,MEGHALAYA,15.0,6.7,7.0,65.0,1.0,0.4,48.0,540.0,2023,0.14903129657228018,100.5,1.392,5.35,Safe
3383,RIVER BUGI AT MIBONPARA,MEGHALAYA,15.0,6.9,7.1,64.0,1.0,0.4,23.0,330.0,2023,0.1447178002894356,103.5,1.0374999999999999,3.76,Safe
4112,RIVER GANOL AT GAROBADHA,MEGHALAYA,16.0,6.6,6.9,58.0,1.0,0.4,10.0,280.0,2023,0.15128593040847202,105.6,0.931,3.22,Safe
1632,RIVER GANOL TURA,MEGHALAYA,15.0,6.9,6.9,53.0,1.0,0.4,79.0,540.0,2023,0.1447178002894356,103.5,1.4145,5.44,Safe
3355,RIVER UMIAM MAWPHLANG AT MAWPHLANG,MEGHALAYA,9.0,6.7,6.7,33.0,1.0,0.4,11.0,240.0,2023,0.14903129657228018,60.300000000000004,0.8225,2.65,Safe
3353,RIVER UMIAM MAWPHLANG AT NONGKREM,MEGHALAYA,10.0,6.4,6.6,42.0,1.0,0.4,130.0,840.0,2023,0.15600624024961,64.0,1.919,7.33,Safe
3356,RIVER UMIAM MAWPHLANG AT SHELLA,MEGHALAYA,16.0,7.0,7.1,76.0,1.0,0.4,2.0,38.0,2023,0.14265335235378032,112.0,0.5920000000000001,1.31,Safe
3354,RIVER UMIAM MAWPHLANG AT UMTYNGNGAR,MEGHALAYA,12.0,6.9,6.7,40.0,1.0,0.4,27.0,120.0,2023,0.1447178002894356,82.80000000000001,0.6805000000000001,1.84,Safe
3352,RIVER UMKHEN AT DIENGPASOH,MEGHALAYA,12.0,6.8,6.9,35.0,1.0,0.4,7.0,210.0,2023,0.14684287812041116,81.6,0.7755000000000001,2.39,Safe
3351,"RIVER UMKHEN AT KSEHPONGDENG,",MEGHALAYA,10.0,6.6,6.7,38.0,1.0,0.4,9.0,210.0,2023,0.15128593040847202,66.0,0.7845,2.44,Safe
3350,"RIVER UMKHEN AT WAH KDAIT,",MEGHALAYA,14.0,6.2,6.7,48.0,1.0,0.4,11.0,280.0,2023,0.1610305958132045,86.8,0.9125,3.13,Safe
3359,"RIVER UMKHRAH AT DEMTHRING, SHILLONG",MEGHALAYA,14.0,0.3,6.7,251.0,1.0,0.4,4300.0,17000.0,2023,3.2258064516129035,4.2,32.832,31.67,Moderate
3361,"RIVER UMKHRAH AT MAWLAI, NEAR SLAUGHTER HOUSE",MEGHALAYA,14.0,0.3,6.7,289.0,1.0,0.4,21000.0,63000.0,2023,3.2258064516129035,4.2,126.958,44.88,Moderate
3362,"RIVER UMKHRAH AT MAWPDANG, MAWLAI",MEGHALAYA,14.0,0.3,6.7,326.0,1.0,0.4,14000.0,46000.0,2023,3.2258064516129035,4.2,91.032,41.61,Moderate
3360,"RIVER UMKHRAH AT UMKALIAR, SHILLONG",MEGHALAYA,14.0,2.4,6.7,226.0,1.0,0.4,2500.0,5200.0,2023,0.4149377593360996,33.6,12.382,22.45,Safe
3364,"RIVER UMSHYRPI AT LAW COLLEGE, DHANKETI,",MEGHALAYA,14.0,0.3,6.7,230.0,1.0,0.4,17000.0,70000.0,2023,3.2258064516129035,4.2,131.34,45.22,Moderate
3363,RIVER UMSHYRPI AT RISA COLONY,MEGHALAYA,10.0,7.0,6.7,32.0,1.0,0.4,2.0,63.0,2023,0.14265335235378032,70.0,0.5415,0.98,Safe
3365,RIVER UMSHYRPI AT UMSHYRPI BRIDGE,MEGHALAYA,13.0,0.9,6.7,162.0,1.0,0.4,2700.0,14000.0,2023,1.0989010989010988,11.700000000000001,25.753999999999998,29.34,Moderate
1427,RIVER UMTREW AT BYRNIHAT EAST,MEGHALAYA,14.0,6.8,6.8,41.0,1.0,0.4,330.0,2100.0,2023,0.14684287812041116,95.2,4.107,12.88,Safe
3366,"RIVER UMTREW AT UMRAN,",MEGHALAYA,14.0,6.8,6.9,36.0,1.0,0.4,7.0,110.0,2023,0.14684287812041116,95.2,0.6275000000000001,1.52,Safe
4111,RIVER SIMSANG AT NANGALBIBRA BRIDGE,MEGHALAYA,16.0,7.0,6.9,51.0,1.0,0.4,6.0,230.0,2023,0.14265335235378032,112.0,0.836,2.72,Safe
4326,RIVER SIMSANG AT BAGHMARA,MEGHALAYA,16.0,7.2,7.0,59.0,1.0,0.4,23.0,430.0,2023,0.13869625520110956,115.2,1.1774999999999998,4.42,Safe
2424,RIVER BUDHABALANGA AT BALASORE D/S,ODISHA,20.0,5.2,6.9,134.0,1.0,0.4,330.0,1700.0,2023,0.19193857965451055,104.0,3.6929999999999996,12.04,Safe
2425,"RIVER KERANDI (INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ODISHA,15.0,4.9,6.8,70.0,1.0,0.4,45.0,170.0,2023,0.20366598778004072,73.5,0.8425,2.76,Safe
1642,RIVER NAGAVALI AT JAYKAYPUR D/S,ODISHA,11.0,6.3,6.9,145.0,1.0,0.4,230.0,490.0,2023,0.1584786053882726,69.3,1.75,6.74,Safe
2422,"RIVER NAGAVALI AT PENTA U/S, JAYKAYPUR TOWN",ODISHA,1.0,6.9,6.7,135.0,1.0,0.4,130.0,490.0,2023,0.1447178002894356,6.9,1.58,6.1,Safe
1643,RIVER NAGAVALI AT RAYAGADA D/S,ODISHA,10.0,6.9,6.9,155.0,1.0,0.4,330.0,1100.0,2023,0.1447178002894356,69.0,2.835,10.04,Safe
3945,RIVER RUSHIKULYA AT ASKA,ODISHA,21.0,5.0,7.1,210.0,1.0,0.4,130.0,790.0,2023,0.1996007984031936,105.0,2.18,8.18,Safe
1456,RIVER RUSHIKULYA AT GANJAM D/S (NEAR POTTAGARH PORT),ODISHA,19.0,5.2,7.4,320.0,1.0,0.4,78.0,330.0,2023,0.19193857965451055,98.8,1.632,6.3,Safe
1455,"RIVER RUSHIKULYA AT GANJAM U/S (NEAR BABA TOLEKESWAR TEMPLE, KARAPADA) MADHOPUR",ODISHA,19.0,5.9,7.4,250.0,1.0,0.4,130.0,330.0,2023,0.1692047377326565,112.10000000000001,1.5699999999999998,6.06,Safe
3947,RIVER RUSHIKULYA AT NALABANTA,ODISHA,18.0,5.4,7.2,238.0,1.0,0.4,170.0,490.0,2023,0.18484288354898337,97.2,1.846,7.08,Safe
2426,RIVER VAMSADHARA AT MUNIGUDA (D/S OF M/S VEDANTA ALUMINA PROJECT),ODISHA,11.0,6.8,6.9,133.0,1.0,0.4,130.0,700.0,2023,0.14684287812041116,74.8,1.891,7.23,Safe
2427,RIVER VAMSADHARA AT GUNUPUR (INTERSTATE BOUNDRY),ODISHA,10.0,6.6,6.8,140.0,1.0,0.4,78.0,330.0,2023,0.15128593040847202,66.0,1.2719999999999998,4.84,Safe
3946,RIVER BADA NADI AT ASKA,ODISHA,20.0,5.0,6.9,230.0,1.0,0.4,330.0,790.0,2023,0.1996007984031936,100.0,2.52,9.19,Safe
3949,RIVER BAHUDA AT DAMODARPALLY,ODISHA,18.0,5.4,7.5,330.0,1.0,0.4,130.0,790.0,2023,0.18484288354898337,97.2,2.42,8.9,Safe
4087,"RIVER GANGAVALI RIVER, NEAR BRIDGE, ANKOLA",KARNATAKA,23.0,7.5,7.1,128.0,1.0,0.4,70.0,109.0,2023,0.13315579227696406,172.5,0.9045,3.09,Safe
4088,"RIVER AGHANASHINI , NEAR BRIDGE, KUMATA",KARNATAKA,22.0,7.1,6.9,69.0,1.0,0.4,49.0,84.0,2023,0.1406469760900141,156.2,0.7175,2.06,Safe
4089,RIVER GUNDABAI AT HADINABAI BRIDGE,KARNATAKA,20.0,7.3,6.9,77.0,1.0,0.4,38.0,70.0,2023,0.13679890560875513,146.0,0.696,1.93,Safe
4090,RIVER SHARAVATHI NEAR BRIDGE AT HONNAVARA,KARNATAKA,20.0,7.2,7.1,62.0,1.0,0.4,39.0,63.0,2023,0.13869625520110956,144.0,0.657,1.7,Safe
4091,RIVER VENKATPUR NEAR KADIVINAKATTE DAM,KARNATAKA,20.0,7.2,7.1,58.0,1.0,0.4,38.0,53.0,2023,0.13869625520110956,144.0,0.6325,1.55,Safe
4107,"RIVER DAKSHINA PINAKINI NEAR MUGALUR BRIDGE MUGALUR, BENGALURU",KARNATAKA,22.0,0.3,6.8,960.0,1.0,0.4,3300.0,54000.0,2023,3.2258064516129035,6.6,88.25,41.3,Moderate
1328,RIVER TAMBIRAPARANI AT THIRUVIDAIMARUTHUR,TAMIL NADU,25.0,4.8,6.2,47.0,1.0,0.4,8.0,20.0,2023,0.2079002079002079,120.0,0.516,0.82,Safe
1161,"RIVER TAMBIRAPARANI AT TIRUNELVELI, COLLECTORATE,",TAMIL NADU,25.0,4.3,6.5,98.0,1.0,0.4,8.0,24.0,2023,0.2320185614849188,107.5,0.6240000000000001,1.5,Safe
3028,"RIVER TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI,",TAMIL NADU,26.0,4.3,6.5,112.0,1.0,0.4,9.0,21.0,2023,0.2320185614849188,111.8,0.649,1.65,Safe
10062,RIVER TAMRABARANI AT TIRUNELVELI D/S,TAMIL NADU,25.0,4.8,6.8,108.0,1.0,0.4,11.0,21.0,2023,0.2079002079002079,120.0,0.644,1.62,Safe
3405,"RIVER BURIGAON AT BISHALGARH, WEST TRIPURA",TRIPURA,21.0,5.1,7.0,131.0,1.0,0.4,43.0,140.0,2023,0.19569471624266147,107.1,0.9165,3.15,Safe
4645,RIVER CHELIKHOLA D/S OF BURIGAON,TRIPURA,21.0,5.2,7.0,127.0,1.0,0.4,39.0,120.0,2023,0.19193857965451055,109.2,0.8725,2.92,Safe
4646,RIVER GOLAGHATI U/S OF BURIGAON RIVER,TRIPURA,21.0,5.3,7.1,130.0,1.0,0.4,34.0,110.0,2023,0.18832391713747648,111.3,0.8560000000000001,2.83,Safe
4655,RIVER DEO AT KANCHANPUR,TRIPURA,20.5,5.3,7.0,142.0,1.0,0.4,27.0,94.0,2023,0.18832391713747648,108.64999999999999,0.8454999999999999,2.77,Safe
3422,"RIVER DEO AT PECHARTHAL D/S, NORTH TRIPURA",TRIPURA,21.0,5.3,6.9,118.0,1.0,0.4,27.0,84.0,2023,0.18832391713747648,111.3,0.7825,2.43,Safe
4219,RIVER DEO AT SANTIPUR,TRIPURA,21.0,5.2,7.0,130.0,1.0,0.4,31.0,94.0,2023,0.19193857965451055,109.2,0.8275,2.68,Safe
4220,RIVER DEO AT SUBASH NAGAR,TRIPURA,20.5,5.4,6.5,122.0,1.0,0.4,26.0,84.0,2023,0.18484288354898337,110.7,0.789,2.46,Safe
3414,"RIVER DHALAI AT CHANDRAIPARA, D/S OF AMBASSA TOWN, DHALAI",TRIPURA,20.5,5.3,7.0,114.0,1.0,0.4,21.0,70.0,2023,0.18832391713747648,108.64999999999999,0.7444999999999999,2.21,Safe
3415,"RIVER DHALAI AT KAMALPUR D/S, DHALAI",TRIPURA,21.0,5.3,6.9,111.0,1.0,0.4,21.0,63.0,2023,0.18832391713747648,111.3,0.7280000000000001,2.12,Safe
3416,"RIVER DHALAI AT MANIK BHANDHER, DHALAI",TRIPURA,20.5,5.3,7.0,122.0,1.0,0.4,27.0,70.0,2023,0.18832391713747648,108.64999999999999,0.7695,2.36,Safe
3411,"RIVER FENI AT CHOTOKHIL BATTALA, SOUTH TRIPURA",TRIPURA,21.0,5.5,7.0,119.0,1.0,0.4,31.0,94.0,2023,0.18148820326678766,115.5,0.8055,2.56,Safe
3410,"RIVER FENI AT SABROOM (INTERSTATE BOUNDARY), SOUTH TRIPURA",TRIPURA,21.0,5.4,6.9,128.0,1.0,0.4,31.0,94.0,2023,0.18484288354898337,113.4,0.8235,2.65,Safe
3407,"RIVER GUMTI AT AMARPUR, SOUTH TRIPURA",TRIPURA,21.0,5.6,7.1,127.0,1.0,0.4,27.0,94.0,2023,0.17825311942959005,117.6,0.8155,2.61,Safe
1404,"RIVER GUMTI AT D/S SOUTH TRIPURA, TRIPURA",TRIPURA,21.0,5.1,7.2,157.0,1.0,0.4,47.0,130.0,2023,0.19569471624266147,107.1,0.9595,3.37,Safe
3406,"RIVER GUMTI AT RAJDHARNAGAR, SOUTH TRIPURA",TRIPURA,21.0,5.2,6.9,129.0,1.0,0.4,39.0,110.0,2023,0.19193857965451055,109.2,0.8615,2.86,Safe
3409,"RIVER GUMTI AT SUBHAS SETU, DHAJANAGAR, D/S UDAIPUR CITY, SOUTH TRIPURA",TRIPURA,21.0,5.2,7.0,123.0,1.0,0.4,41.0,110.0,2023,0.19193857965451055,109.2,0.8525,2.81,Safe
3408,"RIVER GUMTI AT THIRTHAMUKH, SOUTH TRIPURA",TRIPURA,21.0,5.6,7.1,111.0,1.0,0.4,31.0,110.0,2023,0.17825311942959005,117.6,0.8135000000000001,2.6,Safe
1403,"RIVER GUMTI AT U/S SOUTH TRIPURA, TRIPURA",TRIPURA,21.0,5.2,7.2,130.0,1.0,0.4,39.0,94.0,2023,0.19193857965451055,109.2,0.8395,2.74,Safe
3401,"RIVER HAORA AT ARALIA, WEST TRIPURA",TRIPURA,21.0,5.1,6.7,141.0,1.0,0.4,43.0,150.0,2023,0.19569471624266147,107.1,0.9514999999999999,3.33,Safe
4640,"RIVER HAORA AT BORDOWALI, HAORA",TRIPURA,21.0,5.2,7.0,143.0,1.0,0.4,58.0,140.0,2023,0.19193857965451055,109.2,0.9629999999999999,3.39,Safe
3397,"RIVER HAORA AT DASHAMIGHAT, WEST TRIPURA",TRIPURA,21.0,4.9,6.9,153.0,1.0,0.4,49.0,350.0,2023,0.20366598778004072,102.9,1.2845,4.89,Safe
3403,"RIVER HAORA AT JOYNAGAR, WEST TRIPURA",TRIPURA,20.5,5.6,6.8,122.0,1.0,0.4,25.0,94.0,2023,0.17825311942959005,114.8,0.8025,2.54,Safe
3402,"RIVER HAORA AT KALABAGAN, WEST TRIPURA",TRIPURA,20.5,5.5,7.2,122.0,1.0,0.4,23.0,94.0,2023,0.18148820326678766,112.75,0.7995,2.52,Safe
1726,"RIVER HAORA D/S OF CHANDRAPUR, AGARTALA D/S OF TRIPURA",TRIPURA,21.5,5.5,7.0,154.0,1.0,0.4,38.0,130.0,2023,0.18148820326678766,118.25,0.9400000000000002,3.27,Safe
4654,RIVER JURI AT CHAMTALI,TRIPURA,20.5,5.3,6.9,127.0,1.0,0.4,31.0,94.0,2023,0.18832391713747648,108.64999999999999,0.8215,2.64,Safe
3421,"RIVER JURI AT KRISHNAPUR, D/S OF DHARMANAGAR, NORTH TRIPURA",TRIPURA,20.0,5.4,7.0,127.0,1.0,0.4,25.0,70.0,2023,0.18484288354898337,108.0,0.7765,2.39,Safe
3400,"RIVER KHOWAI AT CHAKMAGHAT, WEST TRIPURA",TRIPURA,21.0,5.2,6.9,122.0,1.0,0.4,22.0,49.0,2023,0.19193857965451055,109.2,0.7305,2.13,Safe
3404,"RIVER KHOWAI AT KARAILONG, TELIAMURA, WEST TRIPURA",TRIPURA,20.5,5.3,6.9,113.0,1.0,0.4,27.0,63.0,2023,0.18832391713747648,108.64999999999999,0.741,2.19,Safe
3399,"RIVER KHOWAI AT KUMARI MADHUTI SETU, WEST TRIPURA",TRIPURA,20.5,5.6,6.9,127.0,1.0,0.4,31.0,110.0,2023,0.17825311942959005,114.8,0.8455,2.77,Safe
3398,"RIVER KHOWAI AT TRISHA BARI, TELIAMURA, WEST TRIPURA",TRIPURA,21.0,5.4,7.0,124.0,1.0,0.4,31.0,94.0,2023,0.18484288354898337,113.4,0.8155,2.61,Safe
3420,"RIVER LONGAI AT DAMCHERRA (INTERSTATE BOUNDRY), NORTH TRIPURA",TRIPURA,19.5,5.5,7.0,133.0,1.0,0.4,25.0,70.0,2023,0.18148820326678766,107.25,0.7885,2.46,Safe
3412,"RIVER MUHARI AT BANKAR (INTERSTATE BOUNDRY), BELONIA, SOUTH TRIPURA",TRIPURA,21.0,5.7,7.1,118.0,1.0,0.4,31.0,94.0,2023,0.17513134851138354,119.7,0.8035,2.54,Safe
3413,"RIVER MUHARI AT MUHARICHAR, SOUTH TRIPURA",TRIPURA,21.0,5.6,6.9,119.0,1.0,0.4,22.0,84.0,2023,0.17825311942959005,117.6,0.777,2.4,Safe
,,,21.0,5.7,7.2,232.0,1.0,0.4,11.0,90.0,2023,0.17513134851138354,119.7,0.9954999999999999,3.55,Safe
1292,"RIVER BEAS AT PONG DAM ,PONG VILLAGE",HIMACHAL PRADESH,7.0,5.7,7.5,157.0,1.0,0.4,2.0,220.0,2023,0.17513134851138354,39.9,1.0270000000000001,3.7,Safe
1009,RIVER BEAS AT D/S PONG DAM,HIMACHAL PRADESH,8.0,5.7,7.4,158.0,1.0,0.4,2.0,170.0,2023,0.17513134851138354,45.6,0.9540000000000001,3.34,Safe
1008,RIVER BEAS AT D/S DEHRAGOPIPUR,HIMACHAL PRADESH,15.0,5.7,7.2,107.0,1.0,0.4,2.0,40.0,2023,0.17513134851138354,85.5,0.657,1.7,Safe
4435,RIVER BEAS U/S SUJANPUR TIHRA,HIMACHAL PRADESH,15.0,5.7,6.9,241.0,1.0,0.4,2.0,17.0,2023,0.17513134851138354,85.5,0.8905000000000001,3.01,Safe
4436,RIVER BEAS D/S SUJANPUR TIHRA,HIMACHAL PRADESH,14.9,5.7,7.0,229.0,1.0,0.4,2.0,17.0,2023,0.17513134851138354,84.93,0.8665,2.89,Safe
4437,RIVER BEAS U/S NADAUM TOWN,HIMACHAL PRADESH,15.6,5.7,7.4,241.0,1.0,0.4,2.0,17.0,2023,0.17513134851138354,88.92,0.8905000000000001,3.01,Safe
4438,RIVER BEAS D/S NADAUN TOWN AFTER CONFLUENCE OF MAAN KHAD,HIMACHAL PRADESH,15.5,5.7,7.2,216.0,1.0,0.4,2.0,21.0,2023,0.17513134851138354,88.35000000000001,0.8465,2.78,Safe
4443,RIVER BEAS AT RAISON,HIMACHAL PRADESH,3.0,5.7,6.8,53.0,1.0,0.4,47.0,220.0,2023,0.17513134851138354,17.1,0.8865000000000001,2.99,Safe
5765,RIVER BEAS D/S NEW BAJAURA BRIDGE,HIMACHAL PRADESH,4.0,5.7,7.0,56.0,1.0,0.4,58.0,280.0,2023,0.17513134851138354,22.8,0.9989999999999999,3.57,Safe
30083,RIVER BEAS AT TALWARA (PONG DAM),HIMACHAL PRADESH,17.5,5.7,8.1,174.0,1.0,0.4,11.0,46.0,2023,0.17513134851138354,99.75,0.8134999999999999,2.6,Safe
30084,"RIVER BEAS AT D/S CHANGARWA VILLAGE, (PUNJAB)",PUNJAB,18.0,5.7,8.0,201.0,1.0,0.4,110.0,270.0,2023,0.17513134851138354,102.60000000000001,1.352,5.18,Safe
1693,"RIVER BEAS AT TALWARA H/W, PUNJAB",PUNJAB,13.0,5.7,7.4,178.0,1.0,0.4,18.0,70.0,2023,0.17513134851138354,74.10000000000001,0.868,2.89,Safe
1694,"RIVER BEAS AT U/S PATHANKOT, PUNJAB",PUNJAB,11.0,5.7,7.7,198.0,1.0,0.4,27.0,110.0,2023,0.17513134851138354,62.7,0.9815,3.48,Safe
1010,"RIVER BEAS AT MIRTHAL BRIDGE, GURDASPUR",PUNJAB,11.0,5.7,7.5,204.0,1.0,0.4,26.0,94.0,2023,0.17513134851138354,62.7,0.9680000000000001,3.41,Safe
1695,"RIVER BEAS D/S PATHANKOT, PUNJAB",PUNJAB,11.0,5.7,7.5,218.0,1.0,0.4,31.0,120.0,2023,0.17513134851138354,62.7,1.0425,3.78,Safe
1294,"RIVER BEAS AT 1KM.D/S OF EFFL. DISH. POINT AT
MUKERIAN , PUNJAB",PUNJAB,15.0,5.7,7.6,203.0,1.0,0.4,27.0,110.0,2023,0.17513134851138354,85.5,0.9915,3.53,Safe
1696,"RIVER BEAS U/S GOINDWAL, PUNJAB",PUNJAB,14.0,5.7,7.5,191.0,1.0,0.4,68.0,220.0,2023,0.17513134851138354,79.8,1.194,4.49,Safe
1697,"RIVER BEAS AT HARIKE, PUNJAB",PUNJAB,14.0,5.7,7.7,201.0,1.0,0.4,120.0,280.0,2023,0.17513134851138354,79.8,1.382,5.31,Safe
1011,RIVER BEAS AT G.T. ROAD UNDER BDG. NEAR KAPURTHALA,PUNJAB,16.0,5.7,7.8,190.0,1.0,0.4,63.0,220.0,2023,0.17513134851138354,91.2,1.1845,4.45,Safe
1012,RIVER BEAS AT 100M D/S INDUST. DISCH. GOINDWAL,PUNJAB,14.0,5.7,7.8,203.0,1.0,0.4,93.0,260.0,2023,0.17513134851138354,79.8,1.3155000000000001,5.03,Safe
4164,"RIVER BEAS RIVER, NR VILL KIRI AFGHANA, TEHSIL BATALA, GURDASPUR",PUNJAB,16.0,5.7,7.7,192.0,1.0,0.4,33.0,140.0,2023,0.17513134851138354,91.2,1.0235,3.69,Safe
5504,RIVER BEAS AT  KARMOWALA  VILLAGE,PUNJAB,26.0,5.7,7.9,211.0,1.0,0.4,84.0,260.0,2023,0.17513134851138354,148.20000000000002,1.318,5.04,Safe
5505,RIVER BEAS AT  CHAMBA KALAN,PUNJAB,26.0,5.7,7.9,208.0,1.0,0.4,70.0,220.0,2023,0.17513134851138354,148.20000000000002,1.231,4.66,Safe
5506,RIVER BEAS AT KAMBOH DAHIWALA,PUNJAB,26.0,5.7,7.8,209.0,1.0,0.4,94.0,280.0,2023,0.17513134851138354,148.20000000000002,1.359,5.21,Safe
4033,RIVER SUTLEJ NEAR LUHNOO GROUND,HIMACHAL PRADESH,10.0,5.7,6.8,150.0,1.0,0.4,33.0,240.0,2023,0.17513134851138354,57.0,1.0895000000000001,4.01,Safe
4450,RIVER SUTLEJ BEFORE CONFLUENCE WITH GANVI KHAND,HIMACHAL PRADESH,7.0,5.7,7.5,117.0,1.0,0.4,5.0,17.0,2023,0.17513134851138354,39.9,0.6469999999999999,1.64,Safe
4451,RIVER SUTLEJ AFTER CONFLUENCE WITH GANVI KHAD,HIMACHAL PRADESH,7.5,5.7,7.6,100.0,1.0,0.4,7.0,17.0,2023,0.17513134851138354,42.75,0.616,1.45,Safe
30009,RIVER SUTLEJ AT NANGAL (H.P.),HIMACHAL PRADESH,16.5,5.7,7.9,230.0,1.0,0.4,20.0,460.0,2023,0.17513134851138354,94.05,1.56,6.02,Safe
1014,RIVER SUTLEJ U/S OF EXIT POINT OF DEHAR POWER HOUSE,HIMACHAL PRADESH,9.0,5.7,5.7,96.0,1.0,0.4,22.0,70.0,2023,0.17513134851138354,51.300000000000004,0.7100000000000001,2.02,Safe
1015,RIVER SUTLEJ D/S OF EXIT POINT OF DEHAR POWER HOUSE,HIMACHAL PRADESH,9.0,5.7,7.3,94.0,1.0,0.4,32.0,110.0,2023,0.17513134851138354,51.300000000000004,0.7810000000000001,2.42,Safe
1016,RIVER SUTLEJ D/S BHAKHRA,HIMACHAL PRADESH,16.0,5.7,6.9,203.0,1.0,0.4,2.0,13.0,2023,0.17513134851138354,91.2,0.8085,2.57,Safe
30087,"RIVER SUTLEJ U/S AT OLINDA, NEAR BHAKRA DAM, H.P.",HIMACHAL PRADESH,19.0,5.7,7.9,223.0,1.0,0.4,2.0,13.0,2023,0.17513134851138354,108.3,0.8485,2.79,Safe
30088,"RIVER SUTLEJ D/S OLINDA, NEAR BHAKRA DAM, H.P.",HIMACHAL PRADESH,18.5,5.7,8.0,217.0,1.0,0.4,4.0,14.0,2023,0.17513134851138354,105.45,0.8410000000000001,2.75,Safe
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),PUNJAB,19.5,5.7,7.7,257.0,1.0,0.4,200.0,1700.0,2023,0.17513134851138354,111.15,3.7439999999999998,12.15,Safe
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",PUNJAB,14.0,5.7,7.0,227.0,1.0,0.4,33.0,120.0,2023,0.17513134851138354,79.8,1.0635000000000001,3.88,Safe
1380,"RIVER SUTLEJ AT D/S NFL, PUNJAB",PUNJAB,16.0,5.7,7.4,206.0,1.0,0.4,17.0,70.0,2023,0.17513134851138354,91.2,0.9225,3.18,Safe
2915,"RIVER SUTLEJ AT 100 MT. D/S OF PACL, NANGAL",PUNJAB,16.0,5.7,7.6,207.0,1.0,0.4,20.0,79.0,2023,0.17513134851138354,91.2,0.9425000000000001,3.28,Safe
10020,RIVER SUTLEJ AT ANANDPUR SAHIB,PUNJAB,15.0,5.7,7.1,202.0,1.0,0.4,22.0,110.0,2023,0.17513134851138354,85.5,0.9820000000000001,3.48,Safe
10021,RIVER SUTLEJ AT BUNGA SAHIB,PUNJAB,13.0,5.7,7.0,210.0,1.0,0.4,38.0,140.0,2023,0.17513134851138354,74.10000000000001,1.067,3.9,Safe
10022,RIVER SUTLEJ AT PHILLAUR U/S,PUNJAB,15.0,5.7,7.6,248.0,1.0,0.4,200.0,700.0,2023,0.17513134851138354,85.5,2.226,8.32,Safe
10023,RIVER SUTLEJ AT PHAGWARA U/S (CHAHERU BRIDGE),PUNJAB,15.0,5.7,7.2,518.0,1.0,0.4,330.0,1400.0,2023,0.17513134851138354,85.5,4.011,12.7,Safe
10024,"RIVER SUTLEJ AT PHAGWARA D/S (KANGANIWAL
BRIDGE)",PUNJAB,15.0,5.7,7.3,538.0,1.0,0.4,1100.0,6300.0,2023,0.17513134851138354,85.5,12.556,22.58,Safe
10027,RIVER SUTLEJ AT LUDHIANA U/S,PUNJAB,10.0,5.7,7.6,257.0,1.0,0.4,130.0,700.0,2023,0.17513134851138354,57.0,2.1390000000000002,8.05,Safe
10028,RIVER SUTLEJ AT LUDHIANA D/S,PUNJAB,13.0,5.7,7.2,247.0,1.0,0.4,17000.0,54000.0,2023,0.17513134851138354,74.10000000000001,107.374,43.23,Moderate
